in:Solar Chimney Height (m),in:SC Orientation,in:Room Orientation,in:Room Width(m),in:Room Depth(m),out:FlowRate_m3/hr,out:TotalDiscomfortHours,out:TooHotDiscomfortHours,out:OT_TotalDiscomfortHours,out:OT_TooHotDiscomfortHours,out:NS_OT_TotalDiscomfortHours,out:NS_OT_TooHotDiscomfortHours,out:TotalEnergy,out:CoolingEnergy
4,0,-2,10,10,2870.20806,1788,1788,1158,1158,832,832,25.431986,22.03781
4,1,-2,10,10,2887.744917,1785,1785,1155,1155,824,824,24.841019,21.538903
5,1,-2,10,10,3067.136153,1715,1715,1103,1103,814,814,25.586298,21.54533
4,2,-2,10,10,2867.375942,1762,1762,1135,1135,813,813,25.183331,21.433951
4,3,-2,10,10,2873.38214,1758,1758,1136,1136,798,798,24.956707,21.265082
5,3,-2,10,10,3042.272428,1687,1687,1086,1086,785,785,25.588371,21.21649
4,0,-1,10,10,2795.973562,1755,1755,1139,1139,789,789,24.991879,21.127492
5,0,-1,10,10,2977.221699,1677,1677,1081,1081,752,752,25.405278,20.87916
6,0,-1,10,10,3156.316459,1640,1640,1059,1059,738,738,25.559845,20.416441
4,1,-1,10,10,2841.882481,1772,1772,1147,1147,799,799,25.020094,21.230409
5,1,-1,10,10,3013.342646,1694,1694,1090,1090,783,783,25.568833,21.200542
4,2,-1,10,10,2802.656207,1735,1735,1119,1119,770,770,25.024476,20.974153
5,2,-1,10,10,2985.405321,1673,1673,1077,1077,753,753,25.412128,20.739615
4,3,-1,10,10,2790.612467,1735,1735,1116,1116,774,774,25.292825,20.999738
4,0,0,10,10,2778.784238,1730,1730,1126,1126,728,728,24.299365,20.466585
5,0,0,10,10,2972.709141,1667,1667,1077,1077,696,696,24.635212,20.156051
6,0,0,10,10,3121.106217,1631,1631,1056,1056,684,684,24.968278,19.820322
7,0,0,10,10,3284.451789,1609,1609,1044,1044,669,669,25.10024,19.525035
8,0,0,10,10,3456.8469,1595,1595,1033,1033,656,656,25.446654,19.266259
4,1,0,10,10,2841.170513,1763,1763,1151,1151,769,769,24.30998,20.686267
5,1,0,10,10,3008.770105,1687,1687,1093,1093,749,749,24.977947,20.73014
6,1,0,10,10,3177.404243,1651,1651,1071,1071,732,732,25.166141,20.335874
7,1,0,10,10,3330.315801,1628,1628,1057,1057,720,720,25.435456,20.032978
4,2,0,10,10,2809.078959,1737,1737,1130,1130,733,733,24.316977,20.506402
5,2,0,10,10,2989.932429,1665,1665,1076,1076,712,712,24.623485,20.216298
6,2,0,10,10,3138.827173,1633,1633,1057,1057,691,691,24.790692,19.799064
7,2,0,10,10,3303.179949,1611,1611,1042,1042,665,665,25.062839,19.467906
8,2,0,10,10,3451.647965,1594,1594,1032,1032,655,655,25.30551,19.23265
4,3,0,10,10,2780.745421,1730,1730,1122,1122,743,743,24.745023,20.555194
5,3,0,10,10,2971.618491,1669,1669,1076,1076,721,721,25.248366,20.454282
6,3,0,10,10,3134.189707,1635,1635,1055,1055,701,701,25.541063,20.151872
4,0,1,10,10,2892.964037,1758,1758,1136,1136,789,789,24.629471,20.937542
5,0,1,10,10,3042.839595,1687,1687,1086,1086,785,785,25.587875,21.215995
4,1,1,10,10,2899.151184,1788,1788,1158,1158,826,826,24.894315,21.507498
4,2,1,10,10,2887.744755,1785,1785,1155,1155,824,824,24.84102,21.538904
5,2,1,10,10,3067.140835,1715,1715,1103,1103,814,814,25.586321,21.545353
4,3,1,10,10,2867.379908,1762,1762,1135,1135,813,813,25.183189,21.433809
4,0,2,10,10,2786.861363,1735,1735,1116,1116,783,783,25.505396,21.216565
4,1,2,10,10,2801.91267,1755,1755,1139,1139,776,776,24.833926,20.969537
5,1,2,10,10,2977.219003,1677,1677,1081,1081,752,752,25.405144,20.879026
6,1,2,10,10,3156.320147,1640,1640,1059,1059,738,738,25.559966,20.416562
4,2,2,10,10,2841.880809,1772,1772,1147,1147,799,799,25.020666,21.230981
5,2,2,10,10,3013.342916,1694,1694,1090,1090,783,783,25.569367,21.201077
4,3,2,10,10,2802.656207,1735,1735,1119,1119,770,770,25.024476,20.974153
5,3,2,10,10,2985.40583,1673,1673,1077,1077,753,753,25.41213,20.739617
4,0,3,10,10,2772.184716,1730,1730,1122,1122,749,749,24.878168,20.688323
5,0,3,10,10,2971.616876,1669,1669,1076,1076,721,721,25.248479,20.454396
6,0,3,10,10,3134.189396,1635,1635,1055,1055,701,701,25.541152,20.151962
4,1,3,10,10,2782.587698,1730,1730,1126,1126,721,721,24.121835,20.290664
5,1,3,10,10,2972.709972,1667,1667,1077,1077,696,696,24.634792,20.155632
6,1,3,10,10,3121.109004,1631,1631,1056,1056,684,684,24.967828,19.819872
7,1,3,10,10,3284.453538,1609,1609,1044,1044,669,669,25.09843,19.523225
8,1,3,10,10,3456.846984,1595,1595,1033,1033,656,656,25.443993,19.263598
4,2,3,10,10,2841.063223,1763,1763,1151,1151,769,769,24.309381,20.685668
5,2,3,10,10,3008.773097,1687,1687,1093,1093,749,749,24.977546,20.729739
6,2,3,10,10,3177.400684,1651,1651,1071,1071,732,732,25.167179,20.336912
7,2,3,10,10,3330.316061,1628,1628,1057,1057,720,720,25.435457,20.032979
4,3,3,10,10,2809.082651,1737,1737,1130,1130,733,733,24.316926,20.506352
5,3,3,10,10,2989.932489,1665,1665,1076,1076,712,712,24.623328,20.216141
6,3,3,10,10,3138.826592,1633,1633,1057,1057,691,691,24.790311,19.798683
7,3,3,10,10,3303.1802,1611,1611,1042,1042,665,665,25.062837,19.467905
8,3,3,10,10,3451.648082,1594,1594,1032,1032,655,655,25.302865,19.230005
4,0,-2,14,10,3037.822873,1926,1926,1281,1281,835,835,23.235479,21.055241
5,0,-2,14,10,3164.29056,1828,1828,1194,1194,831,831,24.56164,21.93421
6,0,-2,14,10,3380.260457,1770,1770,1144,1144,812,812,24.430531,21.389676
7,0,-2,14,10,3494.837784,1727,1727,1111,1111,792,792,24.548351,21.118574
8,0,-2,14,10,3659.518431,1690,1690,1085,1085,782,782,24.679699,20.848746
4,1,-2,14,10,3013.977226,1923,1923,1279,1279,842,842,23.962149,21.838985
5,1,-2,14,10,3173.467261,1823,1823,1190,1190,828,828,24.458781,21.883738
6,1,-2,14,10,3353.955059,1758,1758,1134,1134,809,809,24.318454,21.33758
7,1,-2,14,10,3500.15788,1720,1720,1106,1106,790,790,24.419574,20.980428
8,1,-2,14,10,3654.064793,1688,1688,1081,1081,784,784,24.495409,20.733165
4,2,-2,14,10,2998.928527,1895,1895,1253,1253,833,833,24.120411,21.776813
5,2,-2,14,10,3171.340465,1803,1803,1168,1168,815,815,24.588997,21.768503
6,2,-2,14,10,3358.296713,1747,1747,1123,1123,797,797,24.557725,21.278083
7,2,-2,14,10,3514.273285,1712,1712,1097,1097,779,779,24.656675,20.967591
8,2,-2,14,10,3662.393354,1677,1677,1074,1074,774,774,24.83199,20.730517
4,3,-2,14,10,2993.15926,1890,1890,1250,1250,827,827,23.916676,21.607443
5,3,-2,14,10,3178.890355,1801,1801,1170,1170,808,808,24.41649,21.640256
6,3,-2,14,10,3353.91594,1746,1746,1125,1125,792,792,24.443435,21.221769
7,3,-2,14,10,3482.625288,1703,1703,1096,1096,776,776,24.564378,20.917569
8,3,-2,14,10,3651.841507,1672,1672,1076,1076,756,756,24.646142,20.603814
4,0,-1,14,10,2888.159221,1869,1869,1249,1249,771,771,23.393642,21.042077
5,0,-1,14,10,3076.854789,1767,1767,1156,1156,737,737,23.550589,20.763435
6,0,-1,14,10,3240.383018,1705,1705,1107,1107,720,720,23.574541,20.352548
7,0,-1,14,10,3380.893936,1666,1666,1081,1081,699,699,23.52972,19.951752
8,0,-1,14,10,3557.686581,1644,1644,1065,1065,682,682,23.651658,19.685589
4,1,-1,14,10,2900.560168,1890,1890,1259,1259,774,774,23.113714,20.868497
5,1,-1,14,10,3097.588483,1780,1780,1160,1160,762,762,23.652058,20.945966
6,1,-1,14,10,3277.2372,1718,1718,1115,1115,736,736,23.589069,20.491665
7,1,-1,14,10,3416.472719,1674,1674,1084,1084,726,726,23.649897,20.176439
8,1,-1,14,10,3580.833891,1655,1655,1071,1071,712,712,23.762776,19.892446
4,2,-1,14,10,2869.116284,1853,1853,1229,1229,750,750,23.14747,20.760457
5,2,-1,14,10,3068.209353,1744,1744,1133,1133,726,726,23.469996,20.623716
6,2,-1,14,10,3233.132359,1691,1691,1093,1093,706,706,23.369104,20.112923
7,2,-1,14,10,3387.194642,1652,1652,1069,1069,675,675,23.456346,19.765958
8,2,-1,14,10,3569.096128,1635,1635,1055,1055,662,662,23.60377,19.54417
4,3,-1,14,10,2900.301102,1852,1852,1228,1228,747,747,23.216984,20.666666
5,3,-1,14,10,3054.79878,1753,1753,1137,1137,797,797,24.13466,21.121357
6,3,-1,14,10,3250.598904,1696,1696,1094,1094,719,719,23.795878,20.368681
7,3,-1,14,10,3392.653834,1658,1658,1070,1070,694,694,23.869505,20.010762
8,3,-1,14,10,3554.788323,1639,1639,1058,1058,682,682,23.958645,19.727748
4,0,0,14,10,2848.929262,1846,1846,1236,1236,675,675,22.340082,20.053604
5,0,0,14,10,3060.333556,1729,1729,1136,1136,652,652,22.605455,19.854506
6,0,0,14,10,3219.871139,1687,1687,1103,1103,636,636,22.573687,19.415367
7,0,0,14,10,3363.848789,1645,1645,1070,1070,629,629,22.768886,19.196435
4,1,0,14,10,2898.454555,1874,1874,1257,1257,709,709,22.341516,20.240962
5,1,0,14,10,3071.378701,1763,1763,1165,1165,689,689,22.797019,20.200641
6,1,0,14,10,3259.111783,1700,1700,1112,1112,663,663,22.712851,19.758387
7,1,0,14,10,3418.015544,1659,1659,1081,1081,648,648,22.83141,19.461079
8,1,0,14,10,3560.161849,1644,1644,1067,1067,636,636,22.980574,19.209267
4,2,0,14,10,2863.893394,1847,1847,1238,1238,672,672,22.184188,19.976914
5,2,0,14,10,3043.154555,1731,1731,1138,1138,648,648,22.512319,19.844305
6,2,0,14,10,3241.095304,1684,1684,1099,1099,632,632,22.410612,19.37365
7,2,0,14,10,3386.432151,1647,1647,1071,1071,621,621,22.608683,19.160279
4,3,0,14,10,2866.776784,1831,1831,1219,1219,684,684,22.544311,20.110528
5,3,0,14,10,3061.498025,1723,1723,1129,1129,669,669,22.949036,20.031776
6,3,0,14,10,3240.946524,1682,1682,1096,1096,640,640,22.900778,19.579285
7,3,0,14,10,3382.876387,1649,1649,1071,1071,628,628,23.06881,19.331008
4,0,1,14,10,2998.957764,1871,1871,1238,1238,778,778,22.873163,20.756913
5,0,1,14,10,3142.716541,1786,1786,1163,1163,785,785,23.841489,21.260081
6,0,1,14,10,3327.271919,1723,1723,1115,1115,753,753,23.853967,20.836836
7,0,1,14,10,3461.477791,1688,1688,1087,1087,733,733,23.999363,20.510628
8,0,1,14,10,3629.266039,1658,1658,1069,1069,715,715,24.135674,20.203764
4,1,1,14,10,2994.578357,1910,1910,1271,1271,813,813,23.334325,21.36736
5,1,1,14,10,3168.542565,1813,1813,1186,1186,805,805,23.905127,21.501675
6,1,1,14,10,3339.493636,1743,1743,1127,1127,788,788,23.929069,21.099233
7,1,1,14,10,3492.118899,1705,1705,1099,1099,766,766,23.980741,20.72221
8,1,1,14,10,3655.163214,1677,1677,1081,1081,750,750,24.121338,20.428745
4,2,1,14,10,2996.383485,1907,1907,1270,1270,812,812,23.328701,21.461597
5,2,1,14,10,3188.99377,1809,1809,1181,1181,803,803,23.802602,21.452873
6,2,1,14,10,3358.968136,1742,1742,1127,1127,781,781,23.82948,21.047104
7,2,1,14,10,3520.135402,1702,1702,1098,1098,760,760,23.874239,20.650354
8,2,1,14,10,3681.195972,1677,1677,1083,1083,747,747,24.053293,20.402038
4,3,1,14,10,2980.152008,1881,1881,1243,1243,802,802,23.595288,21.459666
5,3,1,14,10,3141.048054,1787,1787,1160,1160,794,794,24.019175,21.412404
6,3,1,14,10,3343.83898,1726,1726,1113,1113,763,763,24.009429,20.929621
7,3,1,14,10,3493.496928,1690,1690,1087,1087,751,751,24.162026,20.634724
8,3,1,14,10,3656.335344,1665,1665,1071,1071,726,726,24.249204,20.303682
4,0,2,14,10,2910.96746,1876,1876,1240,1240,813,813,24.303171,21.552121
5,0,2,14,10,3106.653657,1783,1783,1156,1156,800,800,24.668843,21.464263
6,0,2,14,10,3299.552577,1783,1783,1156,1156,777,777,24.567423,21.029072
7,0,2,14,10,3423.101207,1689,1689,1084,1084,759,759,24.778682,20.757678
8,0,2,14,10,3579.769657,1658,1658,1068,1068,742,742,24.809313,20.385545
4,1,2,14,10,2931.032135,1887,1887,1252,1252,812,812,23.853227,21.379214
5,1,2,14,10,3104.464572,1802,1802,1177,1177,796,796,24.359707,21.410655
6,1,2,14,10,3283.426753,1738,1738,1125,1125,782,782,24.376599,21.018113
7,1,2,14,10,3431.077926,1693,1693,1089,1089,755,755,24.34076,20.623803
8,1,2,14,10,3591.625641,1664,1664,1076,1076,736,736,24.442818,20.338321
4,2,2,14,10,2947.615826,1905,1905,1265,1265,822,822,23.976217,21.572796
5,2,2,14,10,3135.772312,1811,1811,1181,1181,814,814,24.41993,21.569031
6,2,2,14,10,3307.857322,1750,1750,1130,1130,799,799,24.44884,21.157464
7,2,2,14,10,3476.064821,1709,1709,1098,1098,775,775,24.399559,20.7672
8,2,2,14,10,3617.012687,1675,1675,1081,1081,771,771,24.552204,20.553593
4,3,2,14,10,2920.547445,1877,1877,1241,1241,808,808,23.938917,21.39758
5,3,2,14,10,3114.970967,1780,1780,1154,1154,792,792,24.286804,21.28905
6,3,2,14,10,3294.368777,1725,1725,1109,1109,772,772,24.261954,20.83631
7,3,2,14,10,3439.860664,1687,1687,1084,1084,755,755,24.369431,20.556153
8,3,2,14,10,3596.370728,1656,1656,1067,1067,736,736,24.466455,20.271849
4,0,3,14,10,2920.749231,1881,1881,1247,1247,794,794,23.958773,21.326188
5,0,3,14,10,3106.313215,1785,1785,1160,1160,789,789,24.482153,21.377969
6,0,3,14,10,3277.632711,1727,1727,1117,1117,760,760,24.43373,20.919927
7,0,3,14,10,3425.521718,1692,1692,1088,1088,751,751,24.454419,20.529527
8,0,3,14,10,3598.487081,1661,1661,1071,1071,734,734,24.597439,20.295403
4,1,3,14,10,2915.409653,1887,1887,1256,1256,784,784,23.590465,21.16743
5,1,3,14,10,3097.408338,1787,1787,1166,1166,769,769,24.07716,21.158271
6,1,3,14,10,3267.704758,1728,1728,1121,1121,743,743,24.00531,20.659917
7,1,3,14,10,3433.915131,1687,1687,1089,1089,726,726,24.047634,20.340207
8,1,3,14,10,3582.101779,1656,1656,1071,1071,712,712,24.187126,20.098645
4,2,3,14,10,2956.860634,1923,1923,1284,1284,813,813,23.765561,21.439203
5,2,3,14,10,3112.473443,1817,1817,1188,1188,800,800,24.336352,21.527081
6,2,3,14,10,3314.749667,1754,1754,1138,1138,781,781,24.219635,21.028232
7,2,3,14,10,3460.057004,1706,1706,1100,1100,765,765,24.257359,20.698924
8,2,3,14,10,3629.4362,1675,1675,1084,1084,753,753,24.306736,20.410181
4,3,3,14,10,2914.547594,1888,1888,1253,1253,797,797,23.636405,21.272846
5,3,3,14,10,3102.39526,1785,1785,1162,1162,777,777,23.976592,21.093277
6,3,3,14,10,3288.583504,1733,1733,1124,1124,750,750,23.906067,20.655845
7,3,3,14,10,3446.548636,1684,1684,1086,1086,738,738,24.041544,20.383252
8,3,3,14,10,3603.634228,1661,1661,1075,1075,725,725,24.099257,20.085149
4,0,-2,18,10,3086.377189,2067,2067,1396,1396,907,907,23.861273,22.249858
5,0,-2,18,10,3293.595853,1923,1923,1274,1274,882,882,23.754047,21.85591
6,0,-2,18,10,3443.012796,1850,1850,1209,1209,859,859,23.769972,21.562732
7,0,-2,18,10,3629.931012,1790,1790,1160,1160,836,836,23.666967,21.178381
8,0,-2,18,10,3774.763266,1748,1748,1127,1127,821,821,23.799936,20.943605
4,1,-2,18,10,3109.63041,2070,2070,1400,1400,885,885,23.598966,22.049213
5,1,-2,18,10,3282.935672,1920,1920,1270,1270,885,885,23.668709,21.790065
6,1,-2,18,10,3461.996961,1847,1847,1209,1209,859,859,23.679417,21.467027
7,1,-2,18,10,3630.633625,1784,1784,1157,1157,836,836,23.607917,21.164325
8,1,-2,18,10,3778.760288,1750,1750,1129,1129,821,821,23.686523,20.892275
4,2,-2,18,10,3106.546781,2041,2041,1372,1372,874,874,23.729709,22.008567
5,2,-2,18,10,3265.576778,1901,1901,1252,1252,876,876,23.843096,21.80292
6,2,-2,18,10,3452.295292,1824,1824,1187,1187,847,847,23.752905,21.406428
7,2,-2,18,10,3615.328514,1773,1773,1146,1146,823,823,23.765808,21.067256
8,2,-2,18,10,3755.767462,1737,1737,1121,1121,808,808,23.842342,20.882917
4,3,-2,18,10,3101.728284,2033,2033,1371,1371,862,862,23.548016,21.859174
5,3,-2,18,10,3265.652478,1897,1897,1253,1253,866,866,23.749748,21.734138
6,3,-2,18,10,3434.972008,1825,1825,1188,1188,841,841,23.635813,21.320591
7,3,-2,18,10,3618.893311,1770,1770,1145,1145,817,817,23.683231,21.026855
8,3,-2,18,10,3760.474509,1733,1733,1118,1118,802,802,23.751479,20.802312
4,0,-1,18,10,2945.863777,1993,1993,1362,1362,781,781,22.617481,21.024838
5,0,-1,18,10,3148.670207,1865,1865,1244,1244,728,728,22.396555,20.470492
6,0,-1,18,10,3340.760936,1765,1765,1159,1159,700,700,22.30814,20.063859
7,0,-1,18,10,3483.820896,1714,1714,1117,1117,680,680,22.324937,19.780131
8,0,-1,18,10,3620.841683,1674,1674,1089,1089,666,666,22.430544,19.61867
4,1,-1,18,10,2979.381929,2021,2021,1385,1385,752,752,22.162163,20.634871
5,1,-1,18,10,3157.997933,1879,1879,1254,1254,757,757,22.502405,20.646605
6,1,-1,18,10,3354.383493,1779,1779,1168,1168,729,729,22.417469,20.283643
7,1,-1,18,10,3504.014329,1724,1724,1123,1123,708,708,22.47142,19.990158
8,1,-1,18,10,3652.260199,1686,1686,1095,1095,691,691,22.529389,19.792619
4,2,-1,18,10,2969.229457,1980,1980,1349,1349,726,726,22.202067,20.580109
5,2,-1,18,10,3128.42435,1838,1838,1218,1218,729,729,22.325937,20.385367
6,2,-1,18,10,3330.135726,1757,1757,1150,1150,695,695,22.318185,20.034844
7,2,-1,18,10,3474.04563,1705,1705,1108,1108,668,668,22.357643,19.796265
8,2,-1,18,10,3610.13074,1672,1672,1086,1086,661,661,22.451682,19.572939
4,3,-1,18,10,2949.651548,1970,1970,1337,1337,732,732,22.345857,20.608727
5,3,-1,18,10,3127.688101,1838,1838,1214,1214,734,734,22.58475,20.509083
6,3,-1,18,10,3339.890524,1762,1762,1152,1152,702,702,22.563594,20.166373
7,3,-1,18,10,3466.265249,1713,1713,1111,1111,681,681,22.556266,19.891919
8,3,-1,18,10,3605.195935,1672,1672,1080,1080,672,672,22.698202,19.708663
4,0,0,18,10,2907.718663,1976,1976,1361,1361,645,645,21.355021,19.824227
5,0,0,18,10,3126.357684,1828,1828,1229,1229,624,624,21.344226,19.512421
6,0,0,18,10,3289.799481,1730,1730,1143,1143,610,610,21.341071,19.172669
4,1,0,18,10,2955.42178,2003,2003,1384,1384,669,669,21.221212,19.809063
5,1,0,18,10,3139.864999,1852,1852,1246,1246,655,655,21.545431,19.795304
6,1,0,18,10,3325.111767,1761,1761,1168,1168,640,640,21.510896,19.481441
7,1,0,18,10,3460.085059,1708,1708,1125,1125,624,624,21.532305,19.20178
4,2,0,18,10,2924.111611,1976,1976,1360,1360,644,644,21.214562,19.754071
5,2,0,18,10,3116.7028,1833,1833,1233,1233,625,625,21.292353,19.518343
6,2,0,18,10,3307.645344,1734,1734,1149,1149,611,611,21.269537,19.197859
4,3,0,18,10,2921.316273,1959,1959,1344,1344,646,646,21.389618,19.737838
5,3,0,18,10,3105.936063,1820,1820,1216,1216,638,638,21.668211,19.702764
6,3,0,18,10,3296.345418,1727,1727,1138,1138,625,625,21.574623,19.301297
4,0,1,18,10,3114.008717,2002,2002,1357,1357,769,769,21.911059,20.576472
5,0,1,18,10,3268.270161,1866,1866,1233,1233,814,814,22.752735,21.092359
6,0,1,18,10,3455.321507,1790,1790,1170,1170,774,774,22.673909,20.693286
7,0,1,18,10,3615.972861,1733,1733,1125,1125,752,752,22.710994,20.380202
8,0,1,18,10,3760.939569,1701,1701,1099,1099,729,729,22.784474,20.134142
4,1,1,18,10,3086.442363,2047,2047,1395,1395,827,827,22.570452,21.344449
5,1,1,18,10,3270.606256,1898,1898,1262,1262,838,838,22.820737,21.263651
6,1,1,18,10,3448.681739,1817,1817,1191,1191,815,815,22.755732,20.890108
7,1,1,18,10,3620.916205,1761,1761,1146,1146,787,787,22.801411,20.584814
8,1,1,18,10,3776.583425,1723,1723,1117,1117,760,760,22.825801,20.308983
4,2,1,18,10,3104.317541,2047,2047,1394,1394,828,828,22.524881,21.342802
5,2,1,18,10,3272.657183,1897,1897,1260,1260,834,834,22.788969,21.263887
6,2,1,18,10,3462.365255,1818,1818,1191,1191,817,817,22.699791,20.890154
7,2,1,18,10,3612.163479,1757,1757,1143,1143,790,790,22.800108,20.617917
8,2,1,18,10,3769.555702,1724,1724,1118,1118,768,768,22.799693,20.311717
4,3,1,18,10,3076.654703,2007,2007,1357,1357,828,828,22.706973,21.376956
5,3,1,18,10,3253.860835,1876,1876,1240,1240,823,823,22.829078,21.153412
6,3,1,18,10,3453.698836,1800,1800,1173,1173,790,790,22.759658,20.784569
7,3,1,18,10,3602.628357,1738,1738,1127,1127,765,765,22.861536,20.522411
8,3,1,18,10,3763.021371,1704,1704,1101,1101,754,754,22.926325,20.270484
4,0,2,18,10,3014.337587,2000,2000,1345,1345,855,855,23.790725,21.779967
5,0,2,18,10,3194.634965,1885,1885,1246,1246,850,850,23.932258,21.641038
6,0,2,18,10,3373.746629,1814,1814,1182,1182,830,830,23.909787,21.237894
7,0,2,18,10,3551.808734,1756,1756,1136,1136,804,804,23.923976,20.960274
8,0,2,18,10,3703.224115,1715,1715,1102,1102,777,777,23.923298,20.700224
4,1,2,18,10,3037.630944,2021,2021,1367,1367,844,844,23.534132,21.705576
5,1,2,18,10,3201.751933,1888,1888,1250,1250,849,849,23.67234,21.528096
6,1,2,18,10,3379.774203,1822,1822,1192,1192,822,822,23.571209,21.134425
7,1,2,18,10,3555.371515,1765,1765,1145,1145,802,802,23.608952,20.856297
8,1,2,18,10,3702.742426,1726,1726,1114,1114,785,785,23.703804,20.627194
4,2,2,18,10,3049.833344,2050,2050,1392,1392,856,856,23.562537,21.769559
5,2,2,18,10,3218.386047,1905,1905,1266,1266,863,863,23.765104,21.693325
6,2,2,18,10,3392.206144,1836,1836,1201,1201,842,842,23.674155,21.30716
7,2,2,18,10,3571.872989,1785,1785,1161,1161,825,825,23.72256,21.035373
8,2,2,18,10,3699.997681,1742,1742,1127,1127,809,809,23.852454,20.824529
4,3,2,18,10,3017.15413,2004,2004,1351,1351,845,845,23.543186,21.685383
5,3,2,18,10,3190.993074,1886,1886,1248,1248,844,844,23.642139,21.454877
6,3,2,18,10,3367.323455,1809,1809,1178,1178,822,822,23.648743,21.142588
7,3,2,18,10,3541.415303,1757,1757,1137,1137,806,806,23.701181,20.864101
8,3,2,18,10,3700.762161,1719,1719,1106,1106,778,778,23.681929,20.597496
4,0,3,18,10,3016.260276,2019,2019,1364,1364,852,852,23.788768,21.83086
5,0,3,18,10,3201.127764,1895,1895,1254,1254,857,857,23.950313,21.704747
6,0,3,18,10,3384.361154,1824,1824,1192,1192,826,826,23.902709,21.330107
7,0,3,18,10,3561.061163,1767,1767,1145,1145,814,814,23.954343,21.049481
8,0,3,18,10,3711.480895,1728,1728,1114,1114,790,790,23.919032,20.772653
4,1,3,18,10,3032.560034,2029,2029,1376,1376,840,840,23.487435,21.691144
5,1,3,18,10,3202.251711,1895,1895,1259,1259,838,838,23.573669,21.473715
6,1,3,18,10,3383.207896,1823,1823,1192,1192,815,815,23.502814,21.088395
7,1,3,18,10,3553.977733,1765,1765,1146,1146,795,795,23.551924,20.820982
8,1,3,18,10,3705.894857,1731,1731,1119,1119,771,771,23.590284,20.527508
4,2,3,18,10,3059.690301,2069,2069,1406,1406,863,863,23.535357,21.827549
5,2,3,18,10,3222.264739,1926,1926,1285,1285,870,870,23.773636,21.770396
6,2,3,18,10,3401.08352,1851,1851,1216,1216,846,846,23.727684,21.395854
7,2,3,18,10,3575.8946,1791,1791,1167,1167,831,831,23.769381,21.111231
8,2,3,18,10,3714.467594,1748,1748,1133,1133,814,814,23.809882,20.871007
4,3,3,18,10,3026.015915,2035,2035,1379,1379,847,847,23.439696,21.692144
5,3,3,18,10,3194.24072,1897,1897,1258,1258,842,842,23.550427,21.465572
6,3,3,18,10,3368.319363,1829,1829,1195,1195,821,821,23.53102,21.139558
7,3,3,18,10,3548.652411,1770,1770,1149,1149,800,800,23.567777,20.857988
8,3,3,18,10,3705.16837,1732,1732,1119,1119,786,786,23.586223,20.614072
4,0,-2,22,10,3165.32493,2227,2227,1530,1530,891,891,23.269145,22.006692
5,0,-2,22,10,3370.34076,2025,2025,1362,1362,913,913,23.604069,22.091525
6,0,-2,22,10,3546.663105,1917,1917,1266,1266,884,884,23.471646,21.710414
7,0,-2,22,10,3701.092626,1858,1858,1213,1213,868,868,23.465083,21.474928
8,0,-2,22,10,3854.178995,1805,1805,1170,1170,843,843,23.414069,21.16318
4,1,-2,22,10,3170.256459,2222,2222,1528,1528,912,912,23.428919,22.202727
5,1,-2,22,10,3358.366511,2022,2022,1358,1358,910,910,23.522845,22.058222
6,1,-2,22,10,3534.700461,1918,1918,1267,1267,880,880,23.461968,21.712206
7,1,-2,22,10,3714.589998,1861,1861,1217,1217,868,868,23.444518,21.449517
8,1,-2,22,10,3868.836747,1801,1801,1168,1168,843,843,23.440045,21.209109
4,2,-2,22,10,3162.053092,2183,2183,1491,1491,906,906,23.550504,22.20369
5,2,-2,22,10,3375.074442,1999,1999,1337,1337,898,898,23.642603,22.017157
6,2,-2,22,10,3549.534887,1909,1909,1258,1258,873,873,23.512249,21.646183
7,2,-2,22,10,3712.424932,1842,1842,1200,1200,857,857,23.504338,21.402776
8,2,-2,22,10,3866.562781,1793,1793,1158,1158,834,834,23.479888,21.126285
4,3,-2,22,10,3145.74034,2190,2190,1501,1501,905,905,23.477053,22.128536
5,3,-2,22,10,3355.872441,1995,1995,1335,1335,889,889,23.545228,21.945053
6,3,-2,22,10,3529.989873,1904,1904,1255,1255,868,868,23.44434,21.601135
7,3,-2,22,10,3679.775963,1835,1835,1195,1195,846,846,23.352253,21.286679
8,3,-2,22,10,3839.148002,1785,1785,1157,1157,823,823,23.380671,21.032936
4,0,-1,22,10,3030.14716,2132,2132,1485,1485,778,778,22.226983,21.0454
5,0,-1,22,10,3217.449998,1948,1948,1322,1322,737,737,22.018599,20.607962
6,0,-1,22,10,3390.142742,1848,1848,1227,1227,698,698,21.851084,20.162477
7,0,-1,22,10,3561.351729,1769,1769,1162,1162,668,668,21.752036,19.855151
8,0,-1,22,10,3699.234782,1719,1719,1123,1123,655,655,21.75029,19.611243
4,1,-1,22,10,3041.091014,2147,2147,1495,1495,748,748,21.782579,20.657706
5,1,-1,22,10,3234.424194,1961,1961,1331,1331,754,754,22.093548,20.714877
6,1,-1,22,10,3412.812957,1860,1860,1237,1237,719,719,21.939252,20.308222
7,1,-1,22,10,3577.590402,1781,1781,1171,1171,694,694,21.837505,19.993262
8,1,-1,22,10,3715.371894,1730,1730,1131,1131,671,671,21.829074,19.731065
4,2,-1,22,10,3009.610956,2107,2107,1463,1463,733,733,21.804931,20.599186
5,2,-1,22,10,3211.1075,1927,1927,1301,1301,724,724,21.887619,20.457021
6,2,-1,22,10,3393.480871,1826,1826,1207,1207,684,684,21.758883,20.067722
